id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48300372,1 PR-BR #2 NR Blueline & 5 min from Airport,90558392,Cecilia,,East Boston,42.38107,-71.02332,Private room,78,2,7,2021-09-17,6.56,3,260,7,STR-446105
48300526,RM #1 🏡 Next to Blu lLine! 5 min from Airport!,90558392,Cecilia,,East Boston,42.37991,-71.02274,Private room,81,1,6,2021-08-08,5.00,3,249,6,STR-446105
48300619,PR-BR#3🐾 5 min from Airport! Next to Blue Line!!,90558392,Cecilia,,East Boston,42.38108,-71.02145,Private room,77,1,9,2021-08-20,4.58,3,240,9,STR-446105
48310056,Beautiful 3-Bedroom Apartment - Jamaica Plain,76328967,Juan,,Jamaica Plain,42.31091,-71.10194,Entire home/apt,115,30,0,,,3,52,0,
48315640,"Spacious, New Renovation | near T",333704771,Melanie,,Dorchester,42.31803,-71.06058,Entire home/apt,800,10,0,,,2,316,0,Exempt: This listing is a unit used for furnished institutional or business stays
48329192,Spacious Luxury Renovation | near T,279124542,Angela,,Jamaica Plain,42.29325,-71.11589,Entire home/apt,554,1,9,2021-09-02,1.48,6,345,9,Exempt: This listing is a unit used for furnished institutional or business stays
48329199,Modern Luxury Renovation | near T,279124542,Angela,,Jamaica Plain,42.29472,-71.11661,Entire home/apt,463,10,11,2021-07-13,11,6,352,11,Exempt: This listing is a unit used for furnished institutional or business stays
48349069,Pvt. Bedroom + Bath | Co-living | JFK MBTA 843 #1,814298,Thatch,,Dorchester,42.32108,-71.05458,Private room,58,30,0,,,65,91,0,
48357656,"Large 1+bed in historic Charlestown, Boston!",25610777,Jennifer,,Charlestown,42.38302,-71.06953,Entire home/apt,254,4,8,2021-09-14,2.89,1,149,8,STR-416464
48361088,"Long OR Short Term Stays, Affordable Boston Stay",183914990,Edmund,,Beacon Hill,42.35568,-71.06286,Private room,131,2,52,2021-09-11,28.89,7,137,52,STR439290
48364663,Keyless Entry 3 Bedroom in Historic Mission Hill,119007535,Kenneth,,Mission Hill,42.32998,-71.09751,Entire home/apt,179,2,33,2021-08-26,10.88,2,127,33,STR-445907
48365518,Pvt. Bedroom | Co-living Thatch | JFK MBTA 843 #2,814298,Thatch,,Dorchester,42.32154,-71.05432,Private room,55,30,0,,,65,153,0,
48378476,views from the top of mt bowdoin,19135773,Paul,,Dorchester,42.30215,-71.07701,Private room,80,29,1,2021-08-31,1,1,336,1,
48394518,A Historic Brownstone with Modern Amenities,72298155,Rebecca,,Roxbury,42.32966,-71.09608,Entire home/apt,174,1,36,2021-08-26,5.48,2,225,36,STR-445890
48394920,Pvt. Floor | Co-Live by Thatch | 33 #1G,814298,Thatch,,Roxbury,42.32991,-71.09258,Private room,63,30,0,,,65,84,0,
48399405,Stunning Boston 1 Bedroom with Keyless Entry,119007535,Kenneth,,Mission Hill,42.33092,-71.0978,Entire home/apt,121,2,31,2021-09-07,10.00,2,52,31,STR-445899
48403559,Sublet - 1 bedroom in a 3 b 1 ba Brighton Apt,151308976,Emma,,Brighton,42.35584,-71.15738,Private room,883,120,0,,,1,179,0,
48414585,Room for traveling professionals/grad students,4545696,Samara,,Jamaica Plain,42.31327,-71.12813,Private room,33,29,1,2021-08-15,0.83,1,1,1,
48423808,Historic Beacon Hill 1BR Apt w/ doorman,20857768,Compass,,Beacon Hill,42.35854,-71.062851,Entire home/apt,200,9,1,2021-04-04,0.18,6,65,1,Exempt: This listing is a unit used for furnished institutional or business stays
48439840,Financial District Luxury Loft - Newly Refreshed,275849638,Steven,,Downtown,42.35678,-71.05465,Entire home/apt,198,1,35,2021-09-15,6.40,36,157,35,STR-424129
48450883,Brand New 1 BR | 1 BA on Charles St,9410008,Jason,,Beacon Hill,42.36039,-71.07145,Entire home/apt,264,10,20,2021-08-23,15.00,20,86,20,STR-441401
48454886,"Dapper Back Bay 2BR, Steps from Newbury St. and Esplanade by Blueground",107434423,Blueground,,Back Bay,42.350513,-71.089844,Entire home/apt,286,32,0,,,168,31,0,
48464723,Incredible Boston Home| near T,333704771,Melanie,,Dorchester,42.31685,-71.05939,Entire home/apt,323,30,0,,,2,320,0,Exempt: This listing is a unit used for furnished institutional or business stays
48466008,Boston | 3 Bedrooms | Patio | Full-Kitchen..,43217109,Javier,,South End,42.33738,-71.07603,Entire home/apt,536,2,8,2021-09-04,1.45,4,323,8,STR-445543
48481630,Brilliant apartment home | 2BR in Boston,368944610,Carolyn,,Back Bay,42.34567,-71.08005,Entire home/apt,371,91,0,,,38,365,0,
48486821,Sonder | Financial District | Warm 1BR,224829568,Sonder (Boston),,Downtown,42.35854,-71.05499,Entire home/apt,249,30,0,,,6,0,0,
48488417,Cozy Studio + Train | Theatre District | Evonify,212359760,Evonify,,Downtown,42.35141,-71.06459,Entire home/apt,168,1,19,2021-09-06,5.59,37,297,19,Exempt: This listing is a unit that has contracts with hospitals
48508608,Pvt. Bedroom + Bath | Co-living | JFK MBTA 843 #3,814298,Thatch,,Dorchester,42.32212,-71.05491,Private room,58,30,0,,,65,98,0,
48510120,Renovated Cozy City Getaway,146626067,John,,East Boston,42.39853,-70.99272,Entire home/apt,102,2,12,2021-09-16,5.07,1,311,12,
48530677,Modern Apt - Theater District - BOS. Common/Garden,757253,Nate,,Downtown,42.35315,-71.06274,Entire home/apt,218,1,28,2021-09-05,5.03,2,163,28,Exempt: This listing is a unit used for furnished institutional or business stays
48558413,Queen Room for Rent in in Brighton,297860058,June,,Brighton,42.34173,-71.14164,Private room,40,91,0,,,95,271,0,
48562692,3 rooms apartament with big kitchen and bathroom.,167556315,Karolina,,Dorchester,42.32273,-71.06035,Private room,250,3,0,,,1,11,0,STR-446528
48585748,Newly renovated 2 bedroom with parking,57402911,Georgia,,Roslindale,42.28768,-71.1311,Entire home/apt,180,2,8,2021-09-06,1.95,1,215,8,STR-445690
48597887,"Unique South End Loft w/ Pool, Art Gallery, Steps to T by Blueground",107434423,Blueground,,Roxbury,42.338837,-71.081764,Entire home/apt,189,32,0,,,168,309,0,
48597894,"Unique South End Loft w/ Pool, Art Gallery, Steps to T by Blueground",107434423,Blueground,,Roxbury,42.338837,-71.081764,Entire home/apt,201,32,0,,,168,260,0,
48597943,"Unique South End Loft w/ Pool, Art Gallery, Steps to T by Blueground",107434423,Blueground,,Roxbury,42.338837,-71.081764,Entire home/apt,257,32,0,,,168,110,0,
48597948,"Two-level South End Loft w/ Pool, Art Gallery, Steps to T by Blueground",107434423,Blueground,,Roxbury,42.338837,-71.081764,Entire home/apt,201,32,0,,,168,338,0,
48597957,"Unique South End Loft w/ Pool, Art Gallery, Steps to T by Blueground",107434423,Blueground,,Roxbury,42.338837,-71.081764,Entire home/apt,201,32,0,,,168,270,0,
48601192,Lux Downtown Flat - Large Open Layout - Fast Wifi,275849638,Steven,,Downtown,42.3588,-71.05351,Entire home/apt,398,2,27,2021-09-06,6.38,36,178,27,STR-424124
48601455,Beautiful 1BR on Top Floor in Downtown Boston,275849638,Steven,,Downtown,42.35681,-71.05318,Entire home/apt,196,1,27,2021-09-14,6.75,36,153,27,STR-424131
48601985,Spacious 2-bed Apt - Newly Redesigned - Smart Lock,275849638,Steven,,Downtown,42.35815,-71.05326,Entire home/apt,327,2,27,2021-09-14,9.42,36,185,27,STR-424130
48602234,Airy 2br Apt Downtown Boston - Smart Lock Entry,275849638,Steven,,Downtown,42.35841,-71.05322,Entire home/apt,402,2,36,2021-09-15,22.04,36,152,36,STR-424121
48602602,Charming 1BR Flat Downtown Boston | Walk Anywhere,275849638,Steven,,Downtown,42.35862,-71.05499,Entire home/apt,214,1,27,2021-09-15,8.18,36,168,27,STR-424125
48611199,Apartment 1BR mins from JFK/UMASS on Red Line,92721057,Ewa,,Dorchester,42.31664,-71.05721,Entire home/apt,134,1,33,2021-08-12,5.59,1,223,33,STR-445943
48641606,Evon's Place your home away from home,329370033,Evon,,Mattapan,42.27941,-71.09465,Entire home/apt,386,3,14,2021-09-13,14,1,314,14,STR-445570
48655984,Sunny Private Room & Bath in Renovated Apartment,2356643,MyBostonTrip,,Brighton,42.34118,-71.15102,Private room,74,5,1,2021-08-01,0.60,32,0,1,STR-447640
48656306,"Renovated Apt near Boston College, prime location",2356643,MyBostonTrip,,Brighton,42.3399,-71.14936,Private room,82,15,1,2021-05-16,0.24,32,0,1,STR-447640
48661373,Large Corner Room with Private Bath in Prime Area,2356643,MyBostonTrip,,Brighton,42.34089,-71.14965,Private room,73,7,0,,,32,0,0,STR-447640
48675718,"Private entry 1 br 1b suite, easy street parking",31176944,Angeline,,Roslindale,42.28432,-71.11555,Entire home/apt,85,3,7,2021-08-15,3.82,1,49,7,STR-443490
48678923,Airy Back Bay 2brm/2bath Gem Steps From Everything,2006852,Jay,,Back Bay,42.34948,-71.08373,Entire home/apt,353,2,16,2021-09-01,3.10,7,247,16,STR-429495
48713521,Fantastic Fenway 1br - Close to Everything!,275849638,Steven,,Fenway,42.3493,-71.09286,Entire home/apt,188,1,27,2021-09-16,4.79,36,165,27,STR-424137
48730619,"QUITE COZY ROOM 1 ON A DEAD END, STREET PARKING.",155919128,Erico,,Dorchester,42.30674,-71.0784,Private room,50,1,30,2021-09-08,7.50,3,325,30,STR-445710
48730960,"QUITE COZY ROOM 2 ON DEAD END, STREET PARKING.",155919128,Erico,,Dorchester,42.30649,-71.0781,Private room,51,1,36,2021-09-14,15.88,3,319,36,STR-445710
48731143,"QUITE COZY ROOM 3 ON DEAD END, STREET PARKING.",155919128,Erico,,Dorchester,42.30671,-71.07853,Private room,52,1,29,2021-09-12,29,3,331,29,STR-445710
48739565,GREAT LOCATION! Modern 2 BD and 2 BA w/Parking!,10393465,Gary,,South Boston Waterfront,42.34285,-71.05309,Entire home/apt,300,2,8,2021-09-05,1.42,2,305,8,STR-445533
48748471,City apartment with parking Logan/Downtown,7427795,Ella,,East Boston,42.37877,-71.03021,Entire home/apt,159,2,7,2021-07-08,1.62,9,12,7,STR-445655
48748798,City place with roof top deck/parking/Logan,7427795,Ella,,East Boston,42.37919,-71.03794,Entire home/apt,200,2,6,2021-09-12,0.99,9,4,6,STR-445655
48764211,Entire Apartment | Patio | Boston Medical Center,43217109,Javier,,South End,42.33666,-71.07466,Entire home/apt,378,2,4,2021-09-13,0.77,4,324,4,STR-445543
48771117,Glamorous bedroom a short walk away from commuter!,361238479,Danny,,Hyde Park,42.25278,-71.12663,Private room,240,1,0,,,1,225,0,STR-446909
48788607,"The Nook, 15m T to downtown,Walk to Airport/Subway",29684380,Totana & Emma,,East Boston,42.38239,-71.02067,Private room,50,1,63,2021-09-12,47.25,3,30,63,STR-439433
48788842,Zakim-Walk to Airport/Subway-15min to downtown,29684380,Totana & Emma,,East Boston,42.38258,-71.02181,Private room,56,1,47,2021-09-13,8.44,3,31,47,STR-439433
48802286,"Family Centric, City Oasis with Free Parking!",152502955,Jack And Heather,,South Boston,42.32961,-71.05537,Entire home/apt,388,2,15,2021-09-12,7.03,1,223,15,STR-446942
48805748,Brick + Beam Loft | Fast Wifi | Amazing Location!,365116307,Brian + Heather,,Downtown,42.35711,-71.06218,Entire home/apt,407,1,24,2021-09-04,7.83,25,144,24,STR-443079
48806117,The Mayhew Bedroom 1 w/Central AC! | 1BR in a 2BR Condo w/En-Suite TV | Short walk to the Redline for UMass and Mass General!,71783,Lance,,Dorchester,42.32143,-71.06026,Private room,63,30,0,,,27,274,0,
48806121,The Mayhew Bedroom 2 w/Central AC! | Queen Bed w/En-Suite HdTV | Short walk to the Redline for UMass and Mass General!,71783,Lance,,Dorchester,42.3219,-71.06132,Private room,51,30,1,2021-08-30,1,27,331,1,
48807191,Boston Fidi 2br | Laundry in Unit |  Fast Wifi,365116307,Brian + Heather,,Downtown,42.35738,-71.06207,Entire home/apt,380,1,21,2021-09-13,10.50,25,160,21,STR-438648
48809197,Perfect Location | Boston Common | Park St Station,365116307,Brian + Heather,,Downtown,42.35744,-71.06229,Entire home/apt,447,1,34,2021-09-10,9.90,25,0,34,STR-438646
48822437,Room with private bathroom close to the city,393834468,Karan,,Dorchester,42.29966,-71.08102,Private room,35,5,3,2021-09-01,0.89,1,91,3,STR-447343
